#step   T      Ekin       Ethermo     E_LJ      E_LJ_corr   E_LJ_tot   Econs
2610000  344.8  1.835E+02  2.386E+01  -1.948E+01  -6.168E-01  -2.010E+01  1.395E+02
2620000  287.2  1.528E+02  -8.327E+00  -2.152E+01  -6.168E-01  -2.213E+01  1.390E+02
2630000  291.7  1.552E+02  -2.215E+00  -1.717E+01  -6.168E-01  -1.779E+01  1.396E+02
2640000  244.2  1.299E+02  -3.276E+01  -2.123E+01  -6.168E-01  -2.185E+01  1.409E+02
2650000  263.8  1.404E+02  -2.462E+01  -2.386E+01  -6.168E-01  -2.448E+01  1.405E+02
2660000  227.9  1.213E+02  -3.580E+01  -1.673E+01  -6.168E-01  -1.734E+01  1.398E+02
2670000  368.7  1.962E+02  4.136E+01  -1.497E+01  -6.168E-01  -1.558E+01  1.393E+02
2680000  255.0  1.357E+02  -2.559E+01  -2.238E+01  -6.168E-01  -2.300E+01  1.383E+02
2690000  267.2  1.422E+02  -1.718E+01  -1.980E+01  -6.168E-01  -2.042E+01  1.390E+02
2700000  343.0  1.825E+02  2.414E+01  -1.969E+01  -6.168E-01  -2.030E+01  1.381E+02
2710000  315.4  1.678E+02  1.254E+01  -1.654E+01  -6.168E-01  -1.716E+01  1.381E+02
2720000  260.7  1.388E+02  -1.321E+01  -1.398E+01  -6.168E-01  -1.459E+01  1.374E+02
2730000  274.5  1.461E+02  -4.931E+00  -1.324E+01  -6.168E-01  -1.385E+01  1.371E+02
2740000  321.0  1.708E+02  1.411E+01  -1.835E+01  -6.168E-01  -1.896E+01  1.377E+02
2750000  311.1  1.656E+02  6.717E+00  -2.062E+01  -6.168E-01  -2.123E+01  1.376E+02
2760000  297.6  1.584E+02  5.572E+00  -1.434E+01  -6.168E-01  -1.496E+01  1.378E+02
2770000  244.4  1.301E+02  -2.519E+01  -1.679E+01  -6.168E-01  -1.741E+01  1.379E+02
2780000  297.5  1.583E+02  6.922E+00  -1.304E+01  -6.168E-01  -1.366E+01  1.377E+02
2790000  287.6  1.530E+02  -8.745E+00  -2.401E+01  -6.168E-01  -2.463E+01  1.371E+02
2800000  279.6  1.488E+02  -4.517E+00  -1.547E+01  -6.168E-01  -1.609E+01  1.372E+02
2810000  289.8  1.542E+02  2.084E+00  -1.420E+01  -6.168E-01  -1.482E+01  1.373E+02
2820000  289.6  1.541E+02  3.012E+00  -1.351E+01  -6.168E-01  -1.413E+01  1.370E+02
2830000  231.0  1.229E+02  -3.438E+01  -1.962E+01  -6.168E-01  -2.024E+01  1.371E+02
2840000  320.5  1.705E+02  2.100E+01  -1.238E+01  -6.168E-01  -1.300E+01  1.365E+02
2850000  276.8  1.473E+02  -5.938E+00  -1.534E+01  -6.168E-01  -1.596E+01  1.373E+02
2860000  287.6  1.530E+02  -1.711E+00  -1.783E+01  -6.168E-01  -1.844E+01  1.363E+02
2870000  284.4  1.513E+02  2.386E-01  -1.467E+01  -6.168E-01  -1.528E+01  1.358E+02
2880000  281.1  1.496E+02  -6.661E+00  -1.992E+01  -6.168E-01  -2.054E+01  1.357E+02
2890000  307.9  1.638E+02  8.819E+00  -1.862E+01  -6.168E-01  -1.924E+01  1.358E+02
2900000  327.4  1.742E+02  2.333E+01  -1.373E+01  -6.168E-01  -1.435E+01  1.365E+02
2910000  306.5  1.631E+02  5.315E+00  -2.028E+01  -6.168E-01  -2.090E+01  1.369E+02
2920000  303.9  1.617E+02  5.991E+00  -1.785E+01  -6.168E-01  -1.847E+01  1.373E+02
2930000  319.0  1.697E+02  1.567E+01  -1.599E+01  -6.168E-01  -1.661E+01  1.375E+02
2940000  295.0  1.570E+02  4.988E+00  -1.381E+01  -6.168E-01  -1.443E+01  1.376E+02
2950000  266.8  1.420E+02  -1.298E+01  -1.688E+01  -6.168E-01  -1.749E+01  1.375E+02
2960000  316.5  1.684E+02  1.264E+01  -1.860E+01  -6.168E-01  -1.921E+01  1.365E+02
2970000  236.6  1.259E+02  -2.887E+01  -1.790E+01  -6.168E-01  -1.852E+01  1.362E+02
2980000  277.2  1.475E+02  -1.532E+01  -2.577E+01  -6.168E-01  -2.639E+01  1.364E+02
2990000  317.9  1.692E+02  1.363E+01  -1.843E+01  -6.168E-01  -1.905E+01  1.365E+02
3000000  276.8  1.473E+02  -4.132E+00  -1.470E+01  -6.168E-01  -1.532E+01  1.361E+02
3010000  286.2  1.523E+02  -5.225E+00  -2.010E+01  -6.168E-01  -2.072E+01  1.368E+02
3020000  352.1  1.874E+02  3.100E+01  -1.835E+01  -6.168E-01  -1.896E+01  1.374E+02
3030000  289.2  1.539E+02  3.085E+00  -1.279E+01  -6.168E-01  -1.341E+01  1.374E+02
3040000  302.2  1.608E+02  1.354E+01  -9.583E+00  -6.168E-01  -1.020E+01  1.371E+02
3050000  325.8  1.734E+02  1.877E+01  -1.779E+01  -6.168E-01  -1.841E+01  1.362E+02
3060000  268.1  1.426E+02  -1.536E+01  -2.076E+01  -6.168E-01  -2.137E+01  1.366E+02
3070000  314.7  1.675E+02  1.342E+01  -1.682E+01  -6.168E-01  -1.743E+01  1.366E+02
3080000  297.0  1.580E+02  5.993E+00  -1.528E+01  -6.168E-01  -1.589E+01  1.361E+02
3090000  270.1  1.437E+02  -1.114E+01  -1.788E+01  -6.168E-01  -1.850E+01  1.364E+02
3100000  282.6  1.504E+02  -4.886E+00  -1.861E+01  -6.168E-01  -1.923E+01  1.361E+02
3110000  338.1  1.799E+02  2.593E+01  -1.710E+01  -6.168E-01  -1.772E+01  1.363E+02
3120000  256.8  1.367E+02  -1.565E+01  -1.554E+01  -6.168E-01  -1.616E+01  1.362E+02
3130000  320.9  1.707E+02  1.799E+01  -1.666E+01  -6.168E-01  -1.728E+01  1.355E+02
3140000  280.0  1.490E+02  1.496E+00  -1.116E+01  -6.168E-01  -1.177E+01  1.357E+02
3150000  296.8  1.579E+02  4.401E+00  -1.750E+01  -6.168E-01  -1.812E+01  1.354E+02
3160000  354.6  1.887E+02  3.555E+01  -1.744E+01  -6.168E-01  -1.806E+01  1.351E+02
3170000  338.3  1.800E+02  2.372E+01  -2.061E+01  -6.168E-01  -2.123E+01  1.351E+02
3180000  301.2  1.603E+02  1.005E+01  -1.493E+01  -6.168E-01  -1.555E+01  1.347E+02
3190000  319.1  1.698E+02  1.683E+01  -1.728E+01  -6.168E-01  -1.789E+01  1.351E+02
3200000  282.0  1.501E+02  -2.945E+00  -1.744E+01  -6.168E-01  -1.805E+01  1.350E+02
3210000  313.8  1.670E+02  1.259E+01  -1.853E+01  -6.168E-01  -1.914E+01  1.352E+02
3220000  321.3  1.710E+02  1.198E+01  -2.306E+01  -6.168E-01  -2.368E+01  1.353E+02
3230000  257.6  1.371E+02  -1.686E+01  -1.743E+01  -6.168E-01  -1.805E+01  1.359E+02
3240000  278.8  1.484E+02  -9.769E+00  -2.157E+01  -6.168E-01  -2.219E+01  1.359E+02
3250000  317.8  1.691E+02  1.351E+01  -1.716E+01  -6.168E-01  -1.778E+01  1.378E+02
3260000  285.4  1.519E+02  -3.770E+00  -1.597E+01  -6.168E-01  -1.658E+01  1.390E+02
3270000  288.9  1.537E+02  -4.008E+00  -1.815E+01  -6.168E-01  -1.877E+01  1.390E+02
3280000  284.8  1.516E+02  -2.291E+00  -1.440E+01  -6.168E-01  -1.501E+01  1.388E+02
3290000  252.7  1.345E+02  -2.169E+01  -1.596E+01  -6.168E-01  -1.658E+01  1.396E+02
3300000  286.2  1.523E+02  -9.889E+00  -2.208E+01  -6.168E-01  -2.270E+01  1.395E+02
3310000  288.4  1.535E+02  -5.742E+00  -1.919E+01  -6.168E-01  -1.981E+01  1.394E+02
3320000  298.7  1.589E+02  -2.184E+00  -2.155E+01  -6.168E-01  -2.216E+01  1.390E+02
3330000  326.5  1.737E+02  1.099E+01  -2.325E+01  -6.168E-01  -2.386E+01  1.389E+02
3340000  247.4  1.316E+02  -2.657E+01  -1.818E+01  -6.168E-01  -1.880E+01  1.394E+02
3350000  392.0  2.086E+02  5.723E+01  -1.136E+01  -6.168E-01  -1.198E+01  1.394E+02
3360000  311.4  1.657E+02  8.613E+00  -1.723E+01  -6.168E-01  -1.785E+01  1.392E+02
3370000  284.3  1.513E+02  -6.982E+00  -1.835E+01  -6.168E-01  -1.896E+01  1.393E+02
3380000  327.8  1.744E+02  1.074E+01  -2.399E+01  -6.168E-01  -2.461E+01  1.391E+02
3390000  273.5  1.455E+02  -1.214E+01  -1.760E+01  -6.168E-01  -1.821E+01  1.395E+02
3400000  321.8  1.712E+02  9.478E+00  -2.164E+01  -6.168E-01  -2.226E+01  1.395E+02
3410000  350.2  1.864E+02  2.732E+01  -1.793E+01  -6.168E-01  -1.855E+01  1.405E+02
3420000  290.4  1.545E+02  -9.356E+00  -2.221E+01  -6.168E-01  -2.283E+01  1.411E+02
3430000  304.3  1.619E+02  3.846E-01  -2.044E+01  -6.168E-01  -2.105E+01  1.405E+02
3440000  307.4  1.636E+02  1.219E+01  -1.022E+01  -6.168E-01  -1.083E+01  1.405E+02
3450000  326.4  1.737E+02  1.703E+01  -1.464E+01  -6.168E-01  -1.526E+01  1.414E+02
3460000  312.8  1.664E+02  7.557E+00  -1.646E+01  -6.168E-01  -1.708E+01  1.418E+02
3470000  338.5  1.801E+02  2.128E+01  -1.698E+01  -6.168E-01  -1.760E+01  1.412E+02
3480000  326.0  1.735E+02  1.256E+01  -1.905E+01  -6.168E-01  -1.967E+01  1.412E+02
3490000  270.9  1.441E+02  -2.252E+01  -2.455E+01  -6.168E-01  -2.517E+01  1.415E+02
3500000  326.2  1.736E+02  1.210E+01  -1.957E+01  -6.168E-01  -2.018E+01  1.413E+02
3510000  329.3  1.752E+02  1.552E+01  -1.822E+01  -6.168E-01  -1.883E+01  1.409E+02
3520000  334.8  1.782E+02  2.306E+01  -1.311E+01  -6.168E-01  -1.372E+01  1.414E+02
3530000  333.6  1.775E+02  1.673E+01  -1.841E+01  -6.168E-01  -1.902E+01  1.417E+02
3540000  375.1  1.996E+02  4.263E+01  -1.428E+01  -6.168E-01  -1.490E+01  1.421E+02
3550000  259.3  1.380E+02  -2.359E+01  -1.828E+01  -6.168E-01  -1.889E+01  1.427E+02
3560000  290.9  1.548E+02  -6.734E-01  -1.272E+01  -6.168E-01  -1.333E+01  1.421E+02
3570000  279.2  1.486E+02  -1.114E+01  -1.724E+01  -6.168E-01  -1.786E+01  1.419E+02
3580000  316.8  1.686E+02  1.110E+01  -1.554E+01  -6.168E-01  -1.615E+01  1.413E+02
3590000  350.1  1.863E+02  2.465E+01  -1.879E+01  -6.168E-01  -1.941E+01  1.422E+02
3600000  281.7  1.499E+02  -8.129E+00  -1.564E+01  -6.168E-01  -1.626E+01  1.418E+02
3610000  304.6  1.621E+02  7.325E+00  -1.228E+01  -6.168E-01  -1.290E+01  1.419E+02
3620000  287.4  1.530E+02  -8.847E+00  -1.946E+01  -6.168E-01  -2.008E+01  1.417E+02
3630000  275.3  1.465E+02  -1.452E+01  -1.844E+01  -6.168E-01  -1.906E+01  1.420E+02
3640000  328.3  1.747E+02  1.849E+01  -1.351E+01  -6.168E-01  -1.412E+01  1.421E+02
3650000  301.7  1.605E+02  4.609E+00  -1.322E+01  -6.168E-01  -1.384E+01  1.421E+02
3660000  357.8  1.904E+02  2.899E+01  -1.879E+01  -6.168E-01  -1.940E+01  1.420E+02
3670000  364.7  1.940E+02  3.223E+01  -2.058E+01  -6.168E-01  -2.119E+01  1.406E+02
3680000  324.5  1.727E+02  1.834E+01  -1.315E+01  -6.168E-01  -1.377E+01  1.406E+02
3690000  325.2  1.731E+02  1.616E+01  -1.586E+01  -6.168E-01  -1.648E+01  1.404E+02
3700000  297.2  1.582E+02  8.127E+00  -9.085E+00  -6.168E-01  -9.702E+00  1.403E+02
3710000  280.0  1.490E+02  -8.298E+00  -1.673E+01  -6.168E-01  -1.734E+01  1.400E+02
3720000  311.9  1.659E+02  1.148E+01  -1.426E+01  -6.168E-01  -1.488E+01  1.396E+02
3730000  320.7  1.707E+02  1.382E+01  -1.593E+01  -6.168E-01  -1.654E+01  1.403E+02
3740000  342.0  1.820E+02  2.605E+01  -1.463E+01  -6.168E-01  -1.524E+01  1.407E+02
3750000  259.1  1.379E+02  -2.072E+01  -1.766E+01  -6.168E-01  -1.827E+01  1.403E+02
3760000  300.2  1.597E+02  4.012E+00  -1.458E+01  -6.168E-01  -1.520E+01  1.405E+02
3770000  336.7  1.792E+02  2.950E+01  -8.935E+00  -6.168E-01  -9.552E+00  1.401E+02
3780000  247.1  1.315E+02  -2.776E+01  -1.779E+01  -6.168E-01  -1.840E+01  1.409E+02
3790000  277.9  1.479E+02  -6.261E+00  -1.285E+01  -6.168E-01  -1.347E+01  1.407E+02
3800000  286.8  1.526E+02  -6.443E+00  -1.776E+01  -6.168E-01  -1.838E+01  1.407E+02
3810000  286.0  1.522E+02  -1.161E+00  -1.196E+01  -6.168E-01  -1.258E+01  1.408E+02
3820000  288.8  1.537E+02  -5.414E+00  -1.739E+01  -6.168E-01  -1.800E+01  1.411E+02
3830000  346.8  1.846E+02  2.843E+01  -1.512E+01  -6.168E-01  -1.573E+01  1.404E+02
3840000  327.9  1.745E+02  2.514E+01  -9.608E+00  -6.168E-01  -1.022E+01  1.391E+02
3850000  339.5  1.807E+02  2.145E+01  -1.929E+01  -6.168E-01  -1.990E+01  1.393E+02
3860000  353.2  1.879E+02  3.579E+01  -1.208E+01  -6.168E-01  -1.270E+01  1.394E+02
3870000  344.8  1.835E+02  2.318E+01  -2.015E+01  -6.168E-01  -2.077E+01  1.395E+02
3880000  257.9  1.373E+02  -2.422E+01  -2.084E+01  -6.168E-01  -2.146E+01  1.400E+02
3890000  237.7  1.265E+02  -3.225E+01  -1.773E+01  -6.168E-01  -1.834E+01  1.404E+02
3900000  334.8  1.781E+02  2.257E+01  -1.439E+01  -6.168E-01  -1.501E+01  1.406E+02
3910000  289.9  1.542E+02  -2.237E-01  -1.389E+01  -6.168E-01  -1.451E+01  1.400E+02
3920000  339.3  1.805E+02  2.396E+01  -1.626E+01  -6.168E-01  -1.688E+01  1.397E+02
3930000  264.8  1.409E+02  -1.764E+01  -1.800E+01  -6.168E-01  -1.862E+01  1.399E+02
3940000  268.5  1.429E+02  -1.374E+01  -1.610E+01  -6.168E-01  -1.671E+01  1.399E+02
3950000  267.2  1.422E+02  -1.892E+01  -2.112E+01  -6.168E-01  -2.173E+01  1.394E+02
3960000  261.1  1.389E+02  -2.405E+01  -2.259E+01  -6.168E-01  -2.320E+01  1.398E+02
3970000  314.8  1.675E+02  1.101E+01  -1.578E+01  -6.168E-01  -1.640E+01  1.401E+02
3980000  279.8  1.489E+02  -9.778E+00  -1.821E+01  -6.168E-01  -1.883E+01  1.398E+02
3990000  247.0  1.315E+02  -2.985E+01  -2.083E+01  -6.168E-01  -2.145E+01  1.399E+02
4000000  317.6  1.690E+02  7.829E+00  -2.057E+01  -6.168E-01  -2.118E+01  1.400E+02
4010000  354.1  1.884E+02  2.753E+01  -1.965E+01  -6.168E-01  -2.026E+01  1.406E+02
4020000  261.2  1.390E+02  -1.826E+01  -1.633E+01  -6.168E-01  -1.695E+01  1.403E+02
4030000  254.6  1.355E+02  -1.935E+01  -1.341E+01  -6.168E-01  -1.403E+01  1.408E+02
4040000  242.4  1.290E+02  -3.132E+01  -1.896E+01  -6.168E-01  -1.958E+01  1.407E+02
4050000  312.4  1.662E+02  7.902E+00  -1.724E+01  -6.168E-01  -1.786E+01  1.405E+02
4060000  257.5  1.370E+02  -2.223E+01  -1.816E+01  -6.168E-01  -1.877E+01  1.405E+02
4070000  342.1  1.821E+02  2.345E+01  -1.709E+01  -6.168E-01  -1.771E+01  1.409E+02
4080000  263.0  1.400E+02  -1.697E+01  -1.473E+01  -6.168E-01  -1.535E+01  1.416E+02
4090000  381.5  2.030E+02  4.047E+01  -2.000E+01  -6.168E-01  -2.061E+01  1.419E+02
4100000  266.7  1.419E+02  -1.605E+01  -1.488E+01  -6.168E-01  -1.550E+01  1.425E+02
4110000  289.1  1.538E+02  -8.847E+00  -1.947E+01  -6.168E-01  -2.009E+01  1.426E+02
4120000  290.3  1.545E+02  -5.991E+00  -1.768E+01  -6.168E-01  -1.830E+01  1.422E+02
4130000  279.2  1.486E+02  -1.371E+01  -1.952E+01  -6.168E-01  -2.013E+01  1.422E+02
4140000  346.1  1.842E+02  2.404E+01  -1.842E+01  -6.168E-01  -1.903E+01  1.411E+02
4150000  246.2  1.310E+02  -3.327E+01  -2.257E+01  -6.168E-01  -2.319E+01  1.411E+02
4160000  372.4  1.982E+02  3.872E+01  -1.768E+01  -6.168E-01  -1.830E+01  1.412E+02
4170000  302.3  1.609E+02  4.723E+00  -1.432E+01  -6.168E-01  -1.494E+01  1.412E+02
4180000  350.9  1.867E+02  2.784E+01  -1.686E+01  -6.168E-01  -1.748E+01  1.414E+02
4190000  300.0  1.596E+02  3.472E-01  -1.650E+01  -6.168E-01  -1.712E+01  1.422E+02
4200000  317.0  1.687E+02  8.345E+00  -1.735E+01  -6.168E-01  -1.796E+01  1.424E+02
4210000  279.9  1.489E+02  -9.401E+00  -1.588E+01  -6.168E-01  -1.650E+01  1.418E+02
4220000  307.8  1.638E+02  9.845E-01  -1.982E+01  -6.168E-01  -2.044E+01  1.424E+02
4230000  358.3  1.907E+02  3.047E+01  -1.644E+01  -6.168E-01  -1.706E+01  1.431E+02
4240000  258.3  1.375E+02  -2.707E+01  -2.129E+01  -6.168E-01  -2.191E+01  1.426E+02
4250000  328.0  1.745E+02  1.277E+01  -1.752E+01  -6.168E-01  -1.814E+01  1.436E+02
4260000  275.1  1.464E+02  -2.041E+01  -2.204E+01  -6.168E-01  -2.266E+01  1.441E+02
4270000  317.0  1.687E+02  3.535E+00  -2.016E+01  -6.168E-01  -2.077E+01  1.444E+02
4280000  389.6  2.073E+02  4.670E+01  -1.591E+01  -6.168E-01  -1.653E+01  1.441E+02
4290000  270.3  1.438E+02  -2.401E+01  -2.242E+01  -6.168E-01  -2.304E+01  1.448E+02
4300000  337.6  1.796E+02  1.797E+01  -1.602E+01  -6.168E-01  -1.664E+01  1.450E+02
4310000  297.4  1.583E+02  -3.785E+00  -1.611E+01  -6.168E-01  -1.673E+01  1.453E+02
4320000  337.4  1.795E+02  1.556E+01  -1.790E+01  -6.168E-01  -1.852E+01  1.455E+02
4330000  296.7  1.579E+02  -3.978E+00  -1.664E+01  -6.168E-01  -1.725E+01  1.446E+02
4340000  296.4  1.577E+02  -4.285E+00  -1.770E+01  -6.168E-01  -1.831E+01  1.437E+02
4350000  340.5  1.812E+02  1.835E+01  -1.851E+01  -6.168E-01  -1.913E+01  1.437E+02
4360000  363.4  1.934E+02  2.588E+01  -2.270E+01  -6.168E-01  -2.331E+01  1.442E+02
4370000  287.1  1.528E+02  -1.093E+01  -1.937E+01  -6.168E-01  -1.999E+01  1.437E+02
4380000  289.2  1.539E+02  -3.836E+00  -1.283E+01  -6.168E-01  -1.344E+01  1.443E+02
4390000  252.8  1.345E+02  -2.815E+01  -1.764E+01  -6.168E-01  -1.825E+01  1.444E+02
4400000  268.6  1.429E+02  -1.610E+01  -1.424E+01  -6.168E-01  -1.486E+01  1.442E+02
4410000  339.1  1.804E+02  2.021E+01  -1.616E+01  -6.168E-01  -1.678E+01  1.435E+02
4420000  285.4  1.519E+02  -1.155E+01  -1.920E+01  -6.168E-01  -1.982E+01  1.436E+02
4430000  300.1  1.597E+02  -1.002E+01  -2.527E+01  -6.168E-01  -2.589E+01  1.438E+02
4440000  226.4  1.205E+02  -4.687E+01  -2.202E+01  -6.168E-01  -2.264E+01  1.447E+02
4450000  261.4  1.391E+02  -2.609E+01  -1.943E+01  -6.168E-01  -2.005E+01  1.451E+02
4460000  300.4  1.598E+02  -2.870E+00  -1.758E+01  -6.168E-01  -1.820E+01  1.445E+02
4470000  239.7  1.275E+02  -3.320E+01  -1.598E+01  -6.168E-01  -1.660E+01  1.441E+02
4480000  307.4  1.636E+02  1.966E+00  -1.632E+01  -6.168E-01  -1.694E+01  1.447E+02
4490000  291.2  1.550E+02  -6.185E+00  -1.614E+01  -6.168E-01  -1.676E+01  1.444E+02
4500000  343.8  1.829E+02  2.297E+01  -1.453E+01  -6.168E-01  -1.515E+01  1.448E+02
4510000  289.3  1.540E+02  -1.100E+01  -1.941E+01  -6.168E-01  -2.002E+01  1.449E+02
4520000  355.5  1.892E+02  2.652E+01  -1.694E+01  -6.168E-01  -1.756E+01  1.451E+02
4530000  369.0  1.963E+02  3.447E+01  -1.640E+01  -6.168E-01  -1.701E+01  1.449E+02
4540000  323.6  1.722E+02  1.494E+01  -1.137E+01  -6.168E-01  -1.199E+01  1.453E+02
4550000  300.7  1.600E+02  -3.342E+00  -1.711E+01  -6.168E-01  -1.773E+01  1.456E+02
4560000  310.5  1.652E+02  3.070E+00  -1.597E+01  -6.168E-01  -1.659E+01  1.456E+02
4570000  343.9  1.830E+02  2.017E+01  -1.617E+01  -6.168E-01  -1.679E+01  1.460E+02
4580000  299.8  1.595E+02  -2.192E-01  -1.287E+01  -6.168E-01  -1.348E+01  1.463E+02
4590000  338.4  1.801E+02  1.502E+01  -1.818E+01  -6.168E-01  -1.879E+01  1.463E+02
4600000  342.6  1.823E+02  2.162E+01  -1.333E+01  -6.168E-01  -1.394E+01  1.467E+02
4610000  363.2  1.933E+02  2.863E+01  -1.714E+01  -6.168E-01  -1.775E+01  1.469E+02
4620000  263.2  1.401E+02  -2.697E+01  -1.899E+01  -6.168E-01  -1.961E+01  1.474E+02
4630000  297.7  1.584E+02  -5.981E+00  -1.549E+01  -6.168E-01  -1.611E+01  1.483E+02
4640000  320.9  1.708E+02  3.492E+00  -1.746E+01  -6.168E-01  -1.808E+01  1.492E+02
4650000  315.9  1.681E+02  2.010E+00  -1.669E+01  -6.168E-01  -1.731E+01  1.488E+02
4660000  311.4  1.657E+02  -3.780E+00  -2.033E+01  -6.168E-01  -2.094E+01  1.485E+02
4670000  316.8  1.686E+02  -2.972E+00  -2.212E+01  -6.168E-01  -2.274E+01  1.488E+02
4680000  315.8  1.681E+02  -4.868E+00  -2.366E+01  -6.168E-01  -2.428E+01  1.487E+02
4690000  230.9  1.229E+02  -3.590E+01  -9.751E+00  -6.168E-01  -1.037E+01  1.484E+02
4700000  311.9  1.659E+02  -5.042E-01  -1.778E+01  -6.168E-01  -1.840E+01  1.481E+02
4710000  265.1  1.411E+02  -2.604E+01  -1.872E+01  -6.168E-01  -1.933E+01  1.478E+02
4720000  331.9  1.766E+02  9.584E+00  -1.875E+01  -6.168E-01  -1.936E+01  1.477E+02
4730000  270.6  1.440E+02  -2.169E+01  -1.762E+01  -6.168E-01  -1.823E+01  1.475E+02
4740000  298.8  1.590E+02  -7.531E+00  -1.856E+01  -6.168E-01  -1.918E+01  1.473E+02
4750000  274.2  1.459E+02  -2.274E+01  -2.010E+01  -6.168E-01  -2.071E+01  1.480E+02
4760000  263.8  1.404E+02  -2.667E+01  -1.899E+01  -6.168E-01  -1.960E+01  1.474E+02
4770000  334.0  1.777E+02  1.437E+01  -1.538E+01  -6.168E-01  -1.600E+01  1.474E+02
4780000  316.8  1.686E+02  3.910E+00  -1.616E+01  -6.168E-01  -1.678E+01  1.479E+02
4790000  313.0  1.665E+02  5.645E+00  -1.210E+01  -6.168E-01  -1.271E+01  1.482E+02
4800000  277.2  1.475E+02  -1.948E+01  -1.809E+01  -6.168E-01  -1.871E+01  1.483E+02
4810000  313.0  1.665E+02  -1.443E+00  -1.837E+01  -6.168E-01  -1.898E+01  1.490E+02
4820000  344.7  1.834E+02  1.397E+01  -2.006E+01  -6.168E-01  -2.067E+01  1.488E+02
4830000  304.4  1.620E+02  -2.898E+00  -1.527E+01  -6.168E-01  -1.588E+01  1.490E+02
4840000  295.4  1.572E+02  -5.766E+00  -1.377E+01  -6.168E-01  -1.438E+01  1.486E+02
4850000  286.6  1.525E+02  -7.567E+00  -1.118E+01  -6.168E-01  -1.180E+01  1.483E+02
4860000  294.9  1.569E+02  -1.056E+01  -1.782E+01  -6.168E-01  -1.843E+01  1.491E+02
4870000  319.0  1.697E+02  3.588E+00  -1.631E+01  -6.168E-01  -1.693E+01  1.492E+02
4880000  316.3  1.683E+02  -1.381E-01  -1.889E+01  -6.168E-01  -1.951E+01  1.489E+02
4890000  278.7  1.483E+02  -2.077E+01  -1.948E+01  -6.168E-01  -2.010E+01  1.490E+02
4900000  311.8  1.659E+02  5.218E+00  -1.124E+01  -6.168E-01  -1.185E+01  1.489E+02
4910000  322.5  1.716E+02  4.409E+00  -1.774E+01  -6.168E-01  -1.836E+01  1.489E+02
4920000  302.2  1.608E+02  -7.501E+00  -1.937E+01  -6.168E-01  -1.999E+01  1.483E+02
4930000  305.7  1.627E+02  -5.699E+00  -1.971E+01  -6.168E-01  -2.033E+01  1.481E+02
4940000  284.8  1.516E+02  -1.711E+01  -1.987E+01  -6.168E-01  -2.048E+01  1.482E+02
4950000  288.2  1.534E+02  -1.251E+01  -1.659E+01  -6.168E-01  -1.721E+01  1.487E+02
4960000  294.7  1.568E+02  2.704E+00  -4.217E+00  -6.168E-01  -4.834E+00  1.493E+02
4970000  297.7  1.584E+02  -1.235E+01  -2.084E+01  -6.168E-01  -2.145E+01  1.493E+02
4980000  263.2  1.401E+02  -2.423E+01  -1.446E+01  -6.168E-01  -1.508E+01  1.492E+02
4990000  282.4  1.503E+02  -1.845E+01  -1.849E+01  -6.168E-01  -1.910E+01  1.496E+02
5000000  308.5  1.641E+02  -1.556E+00  -1.519E+01  -6.168E-01  -1.580E+01  1.499E+02
5010000  249.2  1.326E+02  -3.559E+01  -1.759E+01  -6.168E-01  -1.821E+01  1.500E+02
5020000  313.1  1.666E+02  -4.483E-01  -1.687E+01  -6.168E-01  -1.749E+01  1.496E+02
5030000  314.1  1.671E+02  -6.128E-01  -1.714E+01  -6.168E-01  -1.776E+01  1.500E+02
5040000  278.1  1.480E+02  -2.170E+01  -1.851E+01  -6.168E-01  -1.913E+01  1.506E+02
5050000  342.1  1.820E+02  1.380E+01  -1.686E+01  -6.168E-01  -1.748E+01  1.507E+02
5060000  296.0  1.575E+02  -1.010E+01  -1.608E+01  -6.168E-01  -1.670E+01  1.509E+02
5070000  317.3  1.689E+02  -6.035E-02  -1.680E+01  -6.168E-01  -1.742E+01  1.515E+02
5080000  259.4  1.381E+02  -3.281E+01  -1.836E+01  -6.168E-01  -1.897E+01  1.519E+02
5090000  314.0  1.671E+02  -4.990E+00  -1.863E+01  -6.168E-01  -1.925E+01  1.528E+02
5100000  399.8  2.127E+02  4.372E+01  -1.533E+01  -6.168E-01  -1.595E+01  1.531E+02
5110000  271.0  1.442E+02  -2.894E+01  -1.983E+01  -6.168E-01  -2.045E+01  1.527E+02
5120000  294.4  1.566E+02  -1.281E+01  -1.678E+01  -6.168E-01  -1.740E+01  1.520E+02
5130000  217.6  1.158E+02  -5.447E+01  -1.749E+01  -6.168E-01  -1.810E+01  1.522E+02
5140000  282.2  1.502E+02  -1.882E+01  -1.545E+01  -6.168E-01  -1.606E+01  1.529E+02
5150000  281.1  1.496E+02  -2.413E+01  -2.080E+01  -6.168E-01  -2.142E+01  1.523E+02
5160000  334.4  1.780E+02  7.833E+00  -1.639E+01  -6.168E-01  -1.701E+01  1.531E+02
5170000  289.5  1.541E+02  -1.437E+01  -1.467E+01  -6.168E-01  -1.529E+01  1.532E+02
5180000  292.5  1.557E+02  -1.376E+01  -1.567E+01  -6.168E-01  -1.628E+01  1.531E+02
5190000  309.3  1.646E+02  -1.059E+01  -2.189E+01  -6.168E-01  -2.250E+01  1.527E+02
5200000  272.5  1.450E+02  -1.668E+01  -8.203E+00  -6.168E-01  -8.820E+00  1.529E+02
